item_name,year,total_increase,jan,percent_jan
Alcoholic beverages,1998,0.0193480316075052,0.003658536585365857,0.1890908935639061
Alcoholic beverages,1999,0.027193354590384078,0.0023923444976077235,0.08797533565254533
Alcoholic beverages,2000,0.0270329762305741,0.0034924330616996624,0.12919158556244154
Alcoholic beverages,2001,0.024660795373785627,0.00396600566572225,0.16082229326382982
Alcoholic beverages,2002,0.021915653827966786,0.004975124378109541,0.22701236372700573
Alcoholic beverages,2003,0.020380132696652953,0.004867495943753353,0.2388353410747294
Alcoholic beverages,2004,0.02724157220991108,0.0037095919448861814,0.1361739299149757
Alcoholic beverages,2005,0.012846256819612711,0.00206291903042799,0.16058522411590576
Alcoholic beverages,2006,0.0237379788794152,0.008146639511201537,0.3431901069836251
Alcoholic beverages,2007,0.03722649459457206,0.009288910989557309,0.24952419213040036
Alcoholic beverages,2008,0.043575094989378504,0.008246128488193838,0.1892394839346614
Alcoholic beverages,2009,0.018701366462148594,0.0052207821997936055,0.27916581445320715
Alcoholic beverages,2010,0.009578590581778457,0.0014364063724210396,0.14996009696390447
Alcoholic beverages,2011,0.013843976042629325,0.0033896037285641167,0.24484322409448092
Alcoholic beverages,2012,0.018546471038089152,0.010420744715947894,0.5618721046471138
Alcoholic beverages,2013,0.018142414323267464,0.004257855008377387,0.23469064990521854
Alcoholic beverages,2014,0.012908360678565267,0.002273074248104301,0.17609317749222883
Alcoholic beverages,2015,0.005342808719614567,-5.777539605452686e-4,-0.1081367480786301
Alcoholic beverages,2016,0.01363041195978032,0.005859375,0.4298751216976743
Alcoholic beverages,2017,0.013809174235576926,0.004527266303499422,0.32784482448166313
Alcoholic beverages,2018,0.017479421407279983,0.002301542600824158,0.13167155520751914
Alcoholic beverages,2019,0.004907667563684104,0.0022179659221681636,0.45193890853176977
Alcoholic beverages,2020,0.027580457421333526,0.004877932802612284,0.17686192538776369
Alcoholic beverages,2021,0.022949869312733462,0.0014186748497475588,0.06181624960105651
Alcoholic beverages,2022,0.05636446635027226,0.0050450246787987485,0.08950718432153451
Alcoholic beverages,2023,0.02509835180532416,0.00545315310502037,0.21727136296908478
Car and truck rental,1998,0.01622161433764857,-0.02200000000000002,-1.3562152041144546
Car and truck rental,1999,0.0656491212635576,-0.012807881773398977,-0.19509601235909832
Car and truck rental,2000,-0.004623162715269302,-0.014787430683918745,3.198552937598124
Car and truck rental,2001,-0.0335924258048681,-0.017657992565055736,0.5256539872299666
Car and truck rental,2002,0.008610337724354933,0.0077145612343296754,0.8959649994341695
Car and truck rental,2003,0.03376912588158676,-9.596928982725794e-4,-0.02841924015557269
Car and truck rental,2004,-0.0372365752695325,-0.024186046511627812,0.6495239247046756
Car and truck rental,2005,0.08619311175860978,-0.003875968992248069,-0.044968430924074404
Car and truck rental,2006,0.03228078904570164,-0.030330062444246186,-0.9395700458655547
Car and truck rental,2007,-0.002725753219692817,-0.022980935875216657,8.431040531910856
Car and truck rental,2008,0.04386539176319881,-0.020424277517502754,-0.4656125637213127
Car and truck rental,2009,0.07002558695036276,0.0026640505408446202,0.0380439587422954
Car and truck rental,2010,-2.1774701730958856e-4,-0.041867865240046154,192.27756025020182
Car and truck rental,2011,0.0026933368484948206,-0.05011782056008851,-18.60807740706366
Car and truck rental,2012,0.019348007068134332,-0.044202501450583465,-2.2846023001192637
Car and truck rental,2013,0.0168797150403458,0.005700644316521508,0.3377215967743448
Car and truck rental,2014,0.010560771642269984,-0.002789124783704633,-0.26410236658664504
Car and truck rental,2015,-0.07842490809480018,0.011758662926231622,-0.14993531024630247
Car and truck rental,2016,0.10849945713054499,0.020415568707071508,0.1881628650225207
Car and truck rental,2017,-0.018705108295009265,-0.04728287637497952,2.527805540029679
Car and truck rental,2018,0.07130460164076902,-0.04857970920367927,-0.681298374660625
Car and truck rental,2019,0.04987635403108248,-0.05833875349121931,-1.1696675634081661
Car and truck rental,2020,0.10999102406252326,-0.042799083721273945,-0.3891143307925313
Car and truck rental,2021,0.35442726657744994,-0.06331255440429062,-0.17863341896822002
Car and truck rental,2022,-0.031672369691801316,-0.10932814443578487,3.451846056977715
Car and truck rental,2023,-0.11953659043754472,-0.04612470008359648,0.38586260420147783
Cereals and bakery products,1998,0.021688878819532964,0.0033632286995515237,0.15506696899991926
Cereals and bakery products,1999,0.019699264501524594,0.010422380691168298,0.5290746103927725
Cereals and bakery products,2000,0.025717192236656583,-0.0016137708445401744,-0.06275066226864182
Cereals and bakery products,2001,0.02390245932489732,0.002097535395909844,0.08775395733965358
Cereals and bakery products,2002,0.01026915853798438,0.007168458781361853,0.698057075937292
Cereals and bakery products,2003,0.028167463699188544,0.012671059300557452,0.4498473641743784
Cereals and bakery products,2004,0.01715154142698838,0.00492853622474132,0.28735237854401496
Cereals and bakery products,2005,0.009739922814369306,0.005813953488372103,0.5969198728961977
Cereals and bakery products,2006,0.030387138132974334,0.01055662188099804,0.34740428120615335
Cereals and bakery products,2007,0.05309310682415791,0.006871508379888258,0.12942373861537992
Cereals and bakery products,2008,0.11189971721098502,0.009714697011847573,0.08681609975412785
Cereals and bakery products,2009,-0.00805776636404043,0.005461090716540884,-0.6777424995731091
Cereals and bakery products,2010,-0.0016751259395627605,-0.001171226082487875,0.6991868819090624
Cereals and bakery products,2011,0.05988548402182903,0.011001947388583844,0.1837164309229511
Cereals and bakery products,2012,0.007782649008389653,0.0025564198092460355,0.3284768215154286
Cereals and bakery products,2013,0.004548325124303143,0.0038088913925022894,0.8374272481424371
Cereals and bakery products,2014,0.005130490982034774,0.006996772720013977,1.3637627947333468
Cereals and bakery products,2015,0.009753654438663717,0.010915070112882619,1.1190749253546468
Cereals and bakery products,2016,-0.006818410248612294,0.004885725264872187,-0.7165490322126842
Cereals and bakery products,2017,-0.005588393521961166,0.0057043047602203245,-1.020741423774767
Cereals and bakery products,2018,0.016553873014017784,0.008990279677002277,0.5430922219464489
Cereals and bakery products,2019,0.0026637437147437604,0.002657470627476455,0.9976450109548511
Cereals and bakery products,2020,0.03156028733792238,0.003199581145740815,0.10137997514034816
Cereals and bakery products,2021,0.04682116527683411,-0.0029041182793804188,-0.062025758269995485
Cereals and bakery products,2022,0.15006799394264392,0.01669475475899751,0.1112479371542626
Cereals and bakery products,2023,0.02538789859360535,0.012361279776482492,0.4868965318616809
Communication,1998,-0.02930695454717125,-0.0040000000000000036,0.13648637539467878
Communication,1999,-0.012368270965036343,0.002059732234809486,-0.1665335632306333
Communication,2000,-0.030211013372293483,0.0010427528675702735,-0.034515653438046606
Communication,2001,0.004376836387738892,0.003225806451612856,0.737017828824836
Communication,2002,-0.017033885770239232,0,-0
Communication,2003,-0.03986206836579964,0.002178649237472907,-0.054654696226002095
Communication,2004,-0.03217297239343986,-0.0011337868480726376,0.035240351255323224
Communication,2005,-0.012881087518396561,0,-0
Communication,2006,-0.014284596240568881,0.0023724792408066353,-0.16608654531436387
Communication,2007,0.0022402664713517817,-0.0038748495788205606,-1.7296378035254296
Communication,2008,0.017362868732018866,0.0013688432074159262,0.07883738733171682
Communication,2009,8.617462696975942e-4,0.002254033067019101,2.615657469350104
Communication,2010,-0.010595263389309606,0.0019455482319095108,-0.18362433857685193
Communication,2011,-0.011051880056866081,-0.00154922360063392,0.14017738092185056
Communication,2012,-0.005927595200497238,0.003494396915290965,-0.5895134193707824
Communication,2013,-0.0018043666219106358,0.003369860356865928,-1.8676139959281655
Communication,2014,-0.02033754395898424,0.002756727873312048,-0.1355487112343399
Communication,2015,-0.0056167205150466915,-1.7352288642924485e-4,0.030893986261981983
Communication,2016,-0.026344599088459097,0.0014334326348983684,-0.054410872987105695
Communication,2017,-0.04952304883438052,7.039098995327286e-4,-0.014213783603808563
Communication,2018,-0.01765293838076032,5.382565869149758e-4,-0.030491047739769704
Communication,2019,0.007310091852495204,0.0013149424027831813,0.17988042138408192
Communication,2020,0.023962075607368627,0.0033858663874575257,0.14130104766117718
Communication,2021,0.013049951781746949,6.63913638113911e-4,0.050874796261127286
Communication,2022,-0.01106911736051197,-7.863902068205864e-5,0.0071043623552674495
Communication,2023,-0.016619755569586392,0.003949530827546122,-0.23764072889096116
Dairy and related products,1998,0.06464366112850972,0.003382949932341006,0.05233227625545218
Dairy and related products,1999,0.029819381356322006,0.02284263959390853,0.7660333164177353
Dairy and related products,2000,-0.003483149462042312,-0.01048735348550267,3.0108824211504004
Dairy and related products,2001,0.05628073963695801,0.013003095975232082,0.23103989142838677
Dairy and related products,2002,-0.020625695458928228,-0.005269320843091396,0.25547360832434235
Dairy and related products,2003,0.033996428482305885,-0.005379557680812996,-0.15823890687849443
Dairy and related products,2004,0.042986539583368955,-0.003468208092485492,-0.08068125804262936
Dairy and related products,2005,0.017437770453710977,0.017767906718489934,1.0189322520132555
Dairy and related products,2006,-0.01186714129514721,0.0027292576419213344,-0.22998442287338405
Dairy and related products,2007,0.1272240243630095,0.013552486187845325,0.10652458335365882
Dairy and related products,2008,0.027119445664383623,0.007822736593943391,0.28845488550000525
Dairy and related products,2009,-0.07828564014559547,-0.005720031493373967,0.07306616491524964
Dairy and related products,2010,0.036956253682492224,0.02134071214423594,0.5774587523828466
Dairy and related products,2011,0.07852706803953557,0.0014500930435126236,0.018466155425318483
Dairy and related products,2012,0.004708351999585192,0.00931071418762408,1.9774889788283372
Dairy and related products,2013,-0.004776296181182915,0.00399192501013923,-0.8357783643874813
Dairy and related products,2014,0.051487094435246905,0.004515148184782269,0.08769475602203143
Dairy and related products,2015,-0.039778537329839936,-0.009005089833384106,0.22638061723372926
Dairy and related products,2016,-0.013112824269701617,9.50880243424379e-5,-0.007251528914495369
Dairy and related products,2017,-0.004506083485595669,0.008603719560040135,-1.9093564483532401
Dairy and related products,2018,-0.0011381204026285063,0.004522487967692612,-3.9736463358778717
Dairy and related products,2019,0.024101357212506724,0.0019709026457177536,0.08177558750488163
Dairy and related products,2020,0.04372168489271733,0.00500621834501902,0.11450195383144761
Dairy and related products,2021,0.015997133919289586,-8.371450763787758e-4,-0.052330941317515235
Dairy and related products,2022,0.1432394810515203,0.013731619677032958,0.09586476840204397
Dairy and related products,2023,-0.012883063134570771,0.0024467896940041367,-0.18992297627094235
Education,1998,0.046203509909415796,0.0029999999999998916,0.06493013205883137
Education,1999,0.04327025425500686,0.002865329512893977,0.06621938239622029
Education,2000,0.05543844194861758,0.008234217749313766,0.14852902534572573
Education,2001,0.05514082002900844,0.0025974025974024872,0.04710489608308414
Education,2002,0.063929680634917,0.004918032786885185,0.07692878703665951
Education,2003,0.07038775561869248,0.004615384615384466,0.0655708450257616
Education,2004,0.06368081034280615,0.005021520803443202,0.07885453681276011
Education,2005,0.05986904918685143,0.002020202020202033,0.03374367970830768
Education,2006,0.061941773970498826,0.004441624365482344,0.07170644430683835
Education,2007,0.054499430969503715,1.43198090692076e-4,0.0026275153363015014
Education,2008,0.05531663782824969,0.0028995009241099545,0.05241643451130369
Education,2009,0.04609818758743267,0.0013856491686106143,0.030058647446442585
Education,2010,0.038650806393090154,9.096855963039996e-4,0.023536005615309226
Education,2011,0.045475369753759876,0.003511308478777231,0.07721341239862965
Education,2012,0.03743181530732298,0.0015135490845847865,0.04043482989425531
Education,2013,0.03467390907299306,0.004546730791873843,0.13112830117603375
Education,2014,0.03235127908029023,-8.968492155850827e-4,-0.027722218134227688
Education,2015,0.03635353100770167,0.0031940220107935513,0.08786002135849974
Education,2016,0.027035980020798878,-2.737185274759302e-4,-0.0101242317558068
Education,2017,0.019764403806177278,-0.0013679781759760035,-0.06921423936645374
Education,2018,0.026014970503991708,-0.0012438150419739058,-0.047811510752359156
Education,2019,0.02073627838060188,-2.811560834198312e-4,-0.01355865687465132
Education,2020,0.013827115600719697,5.247487904727066e-4,0.03795070538394816
Education,2021,0.01993418782491796,-7.304441026733111e-4,-0.03664278219352622
Education,2022,0.03292494795483636,6.585007772468288e-4,0.020000055221047093
Education,2023,0.023682276466244878,0.0011560814410624953,0.04881631386705142
Energy services,1998,-0.032553907156094186,-0.011382113821138296,0.34963894707205767
Energy services,1999,0.012978953718693731,-0.005046257359125339,-0.38880309372373817
Energy services,2000,0.12264997439877001,-0.004156275976724855,-0.03388729591749948
Energy services,2001,-0.010206754938145934,0.07448377581120935,-7.297498202179761
Energy services,2002,0.006083707961931473,-0.008239700374531811,-1.3543878874678672
Energy services,2003,0.06974392511764493,0.01118568232662187,0.16038217389907036
Energy services,2004,0.06869575491914892,0.015352407536636248,0.22348407925213395
Energy services,2005,0.1654038831193857,0.00849673202614376,0.051369604303733093
Energy services,2006,-0.0013738197937990249,0.04499999999999993,-32.755387717599696
Energy services,2007,0.03561670924883731,0.01153072625698326,0.32374485178918305
Energy services,2008,0.07967397807018228,0.007129162053414628,0.08947917784567974
Energy services,2009,-0.053948277887789886,0.0015239088261389533,-0.02824758983611337
Energy services,2010,6.836258259401706e-5,0.00908734448188886,132.92863050326253
Energy services,2011,0.009256234850667955,0.003422785669937145,0.36978163639507783
Energy services,2012,-0.0093130898118019,2.6857512994316046e-4,-0.028838455912108985
Energy services,2013,0.025352692099044116,0.008324462422823142,0.32834629120656594
Energy services,2014,0.039518789525672005,0.028717111760242053,0.7266698222521968
Energy services,2015,-0.04272033314216295,0.010030462142771146,-0.23479363115901253
Energy services,2016,0.022791139660092163,0.006442556490220852,0.28267811905439394
Energy services,2017,0.0314559306301504,0.013779033109663219,0.43804245602118874
Energy services,2018,0.014293122108820278,0.0022380710811373827,0.156583779533813
Energy services,2019,-0.011270260804866039,0.0011678115799804711,-0.1036188603085616
Energy services,2020,0.026468861131786592,0.009292812962282682,0.3510847299403787
Energy services,2021,0.09933697030493915,0.004309385852058867,0.043381490685996886
Energy services,2022,0.14828505916498025,0.03392652903825155,0.22879263244252604
Energy services,2023,-0.009485503141116292,0.03417037809153789,-3.6023790813395467
Food away from home,1998,0.024875310220031643,0.0012578616352201255,0.05056667129349776
Food away from home,1999,0.023072557744680866,0.0030674846625766694,0.1329494846874463
Food away from home,2000,0.023724125148818054,0.0023980815347719453,0.10108197961902164
Food away from home,2001,0.030031393557050645,0.003512880562060783,0.1169736114771818
Food away from home,2002,0.023054986627815577,0.002272727272727204,0.09857855523477878
Food away from home,2003,0.023084984877731585,-0.001110494169905496,-0.04810460893897788
Food away from home,2004,0.029974841314249545,0.0032555615843732344,0.10860980214182465
Food away from home,2005,0.03166277512313309,0.004739336492890933,0.14968165217547005
Food away from home,2006,0.03118483708236308,0.003061224489795844,0.09816387630022773
Food away from home,2007,0.03903170519882759,0.004802176063303687,0.12303269966918923
Food away from home,2008,0.04862048978432476,0.003981296941964363,0.08188516733634248
Food away from home,2009,0.018449436990281898,0.002877417483823086,0.1559623464574417
Food away from home,2010,0.012976614308246037,5.649742647548806e-4,0.04353787909037765
Food away from home,2011,0.029090942767418415,0.0020156155312178736,0.06928670367724707
Food away from home,2012,0.024984779947548885,0.0035532237080639906,0.14221552943525434
Food away from home,2013,0.02036826096804334,0.0014727969412420272,0.07230842846882034
Food away from home,2014,0.029475308947028322,7.378719934774125e-4,0.025033562660987958
Food away from home,2015,0.025319318221650455,0.001618981268901365,0.06394253015537282
Food away from home,2016,0.022943749892081255,0.003323079773212445,0.14483594830151822
Food away from home,2017,0.025015567924659754,0.003677801919246937,0.14702052459186613
Food away from home,2018,0.027642696811269296,0.003535544919079925,0.12790159162902529
Food away from home,2019,0.030560297798563507,0.003439279361818759,0.1125407672558879
Food away from home,2020,0.038519100604966106,0.003676087726240951,0.09543545068565304
Food away from home,2021,0.058573461409739735,0.003383783892119574,0.057769915089172286
Food away from home,2022,0.07957721202094326,0.006613689928538058,0.08311034981719964
Food away from home,2023,0.05119899986091636,0.006164879976947146,0.12041016413785875
Footwear,1998,-0.004947674788676748,-0.006240249609984261,1.2612489455179432
Footwear,1999,-0.029191417219092908,-0.014901960784313717,0.5104911718560535
Footwear,2000,0.00259355674609707,-0.016976556184316927,-6.545665989326897
Footwear,2001,-0.024979435697797814,-0.019386106623586308,0.7760826488684605
Footwear,2002,0.0030414233438872396,-0.029021558872305175,-9.542097758483289
Footwear,2003,-0.017725761275090735,-0.008285004142502106,0.4673990591391227
Footwear,2004,0.017227867461463986,-0.021940928270042126,-1.273571921720463
Footwear,2005,0.010928048059135831,-0.007481296758104716,-0.6845958873552321
Footwear,2006,0.014823850981364517,0.007413509060955503,0.500106825835961
Footwear,2007,-0.004892550048672395,-0.016951219512195026,3.464700277679281
Footwear,2008,0.01600985101454644,-0.009079160463936864,-0.5670983731008866
Footwear,2009,0.03606995236626387,-0.013941157035449292,-0.3865033392305896
Footwear,2010,-0.013841818411234996,-0.010016187778227326,0.7236179149769427
Footwear,2011,0.013619490438393056,-0.0023620492159418527,-0.17343154111575906
Footwear,2012,0.04454405883069801,-0.010085174092100302,-0.2264089613034993
Footwear,2013,-0.009155029447033947,-0.0067957104877975905,0.7422925865082028
Footwear,2014,0.02843515779885597,-0.015612154854475091,-0.5490440730068048
Footwear,2015,-0.009279919382659152,-0.01775820950284368,1.9136167859418498
Footwear,2016,0.014889403276206137,-0.004855772438487338,-0.32612270273094535
Footwear,2017,-0.025803014831280113,-0.009720099175729802,0.3767040107246095
Footwear,2018,5.651816379304009e-5,-0.006100034556846046,-107.93051556280801
Footwear,2019,0.017755843291766826,0.01833537644678751,1.032639010465327
Footwear,2020,-0.020621201233373077,0.009885397412199515,-0.47938028926273796
Footwear,2021,0.05854393048183126,0.010376830872016685,0.17724861973927541
Footwear,2022,0.008508412996933612,0.011296614581476128,1.327699370675515
Footwear,2023,0.007981800014400298,0.006934272998082358,0.868760553455605
Fresh fruits and vegetables,1998,0.06277652667216593,0.06927575348627979,1.1035295700262995
Fresh fruits and vegetables,1999,0.023654588029974777,0.04506802721088454,1.9052552153423659
Fresh fruits and vegetables,2000,0.06242551671125096,0.019166666666666554,0.3070325673926243
Fresh fruits and vegetables,2001,-0.016214070724090646,-0.022370486656201005,1.3796958849428997
Fresh fruits and vegetables,2002,0.0564107512495734,0.056287425149700754,0.9978137837709868
Fresh fruits and vegetables,2003,0.04565560077592212,0.01362088535754813,0.29833985592259515
Fresh fruits and vegetables,2004,0.09619408749104041,-0.006514657980456029,-0.06772409979005008
Fresh fruits and vegetables,2005,-8.774559367177304e-4,-0.04691113313511719,53.46266538533669
Fresh fruits and vegetables,2006,0.02004534724690099,0.027565592826303442,1.3751616515680505
Fresh fruits and vegetables,2007,0.0652157660959618,0.025159921671018326,0.38579507958239323
Fresh fruits and vegetables,2008,0.007210921721049646,0.02597342852936846,3.6019568002726396
Fresh fruits and vegetables,2009,-0.038707151157512554,-0.0012105762281859889,0.031275260306803325
Fresh fruits and vegetables,2010,0.023850433721276043,0.022169917556709384,0.9295393876603789
Fresh fruits and vegetables,2011,0.01052417366060765,0.03252847833038919,3.090834433124609
Fresh fruits and vegetables,2012,0.023100307832912392,0.005555641005921652,0.2405007347134222
Fresh fruits and vegetables,2013,-0.0021440994127599478,0.016750650561814684,-7.812441187254818
Fresh fruits and vegetables,2014,0.04048878770685216,0.012332122645493548,0.30458117775174853
Fresh fruits and vegetables,2015,0.008694370657619244,0.001052381338930486,0.12104169242062848
Fresh fruits and vegetables,2016,-0.02975183439796769,0.026347663723484738,-0.8855811500915222
Fresh fruits and vegetables,2017,0.027611284152147975,-0.0033947796360701554,-0.12294899496031096
Fresh fruits and vegetables,2018,0.01808396036468507,0.01684223296063392,0.9313354276933699
Fresh fruits and vegetables,2019,-0.020785860345346796,0.01218629446379449,-0.5862780881486371
Fresh fruits and vegetables,2020,0.027476595260354397,0.016398386549553168,0.5968129018231809
Fresh fruits and vegetables,2021,0.05100253693080137,0.012879352391274912,0.2525237599209861
Fresh fruits and vegetables,2022,0.06222654402264205,0.01709445282188593,0.27471319660088883
Fresh fruits and vegetables,2023,-0.004304311940527827,0.004518106482007234,-1.049669853029562
Fuel oil and other fuels,1998,-0.12022569988350251,-0.008230452674897082,0.06845834694971464
Fuel oil and other fuels,1999,0.2152153979889564,0.005807200929152101,0.026983203727133375
Fuel oil and other fuels,2000,0.36235789134039553,0.07619943555973663,0.21028777730731302
Fuel oil and other fuels,2001,-0.2452568196270083,0.02898550724637672,-0.118184306925526
Fuel oil and other fuels,2002,0.11047908765944647,0.0017746228926354135,0.01606297562943058
Fuel oil and other fuels,2003,0.11569855321539002,0.08757961783439483,0.7569638115642845
Fuel oil and other fuels,2004,0.3055106798597861,0.09416058394160598,0.30820717621007854
Fuel oil and other fuels,2005,0.22704324793957964,-0.013609145345672258,-0.05994076225201773
Fuel oil and other fuels,2006,0.025763371811274194,0.00746268656716409,0.28966265059678165
Fuel oil and other fuels,2007,0.25783374176734664,-0.022598627787306924,-0.08764806201237439
Fuel oil and other fuels,2008,-0.1278203338438627,0.02552991018924411,-0.19973277663653924
Fuel oil and other fuels,2009,0.03071634103083809,-0.03530711255264252,-1.1494569785247357
Fuel oil and other fuels,2010,0.13177935771180815,0.06929780810130648,0.5258623907763743
Fuel oil and other fuels,2011,0.13718960353501453,0.05399665142247456,0.3935914240665704
Fuel oil and other fuels,2012,-0.010029986148043846,0.012134667794380327,-1.2098389384861672
Fuel oil and other fuels,2013,0.030613771586661787,0.007431687475788928,0.24275635083874686
Fuel oil and other fuels,2014,-0.13684691011819583,0.06793445205836535,-0.49642664200229136
Fuel oil and other fuels,2015,-0.25638984542090126,-0.07066806791816793,0.2756274056102183
Fuel oil and other fuels,2016,0.07957506257698221,-0.03322193741415658,-0.4174918163842741
